Date,PpRain,RadSWD,TmpAir,WndSpd
2025-02-14,0,193.97742509027776,17.651735322916668,8.675060667717222
2025-02-15,0.95,158.8211761875,18.02222146875,10.564904936676111
2025-02-16,3.96,94.67083030902778,18.629860340277776,11.886446253390554
2025-02-17,22.04,102.83055142013889,19.77951292361111,12.282638601782777
2025-02-18,26.989998999999997,113.76214902430554,19.538888038194443,7.879301208213889
2025-02-19,32.799999,108.92464875347221,19.18992967361111,4.077339301146111
2025-02-20,0.04,207.51770033680555,19.88402707638889,5.699905698344444
2025-02-21,0.38,207.6614521111111,16.902429944444442,9.81639175702
2025-02-22,0.03,229.0874913784722,18.506943732638888,7.114589172906666
2025-02-23,0,233.11179868402778,18.72534651736111,5.521720392008889
2025-02-24,17.56,189.07429912499998,18.900346368055555,5.449501383699444
2025-02-25,0.02,180.89686943402776,17.909027069444445,6.306680780897778
2025-02-26,0,195.33506171874998,19.469096399305556,4.6760150706144445
2025-02-27,15.27,126.29791197916666,18.797568649305557,5.510921314645
2025-02-28,1.84,91.38471938541666,17.36111034375,4.719886473002222
2025-03-01,0.02,198.76492239930553,18.69409647222222,6.267533969372778
2025-03-02,0,201.6906183125,19.16388810763889,6.513213774148333
2025-03-03,0.01,159.30832619097222,19.17326323611111,8.211373935625556
2025-03-04,57.389998,127.19513371180555,16.86631881597222,10.798435788697777
2025-03-05,0.79,206.70207534027776,14.189930072916667,18.67841188061111
2025-03-06,0.01,199.4392286736111,14.069791246527778,11.471355426806666
2025-03-07,0,193.49929852430554,15.33819390625,4.525502439255
2025-03-08,2.3899999999999997,126.65069069097221,16.209374375,9.574761591913333
2025-03-09,0.01,144.6378410763889,16.274304923611112,10.784936866061667
2025-03-10,0.05,174.13784205555555,16.65624930902778,5.2726659460044445
2025-03-11,0,196.43645274652778,18.128471493055557,11.363364356192221
2025-03-12,0.01,176.56527123263888,17.38194384375,8.766853152658333
2025-03-13,0,179.658327125,17.190971409722223,3.2606565773638887
2025-03-14,0,189.29270108680555,17.256249270833333,5.074907176536111
2025-03-15,0,182.04929832291666,17.696527055555556,5.377282247150555
2025-03-16,0,132.07360590277779,18.21215207986111,5.047234488061111
2025-03-17,2.17,105.86075934374999,18.30034664236111,7.1091896645972215
2025-03-18,42.149998,112.67325901041666,15.633332777777778,7.614840639038327
2025-03-19,7.879999999999999,122.42707894791666,15.32499945486111,9.990527362941666
2025-03-20,0,132.4232594548611,16.476735479166667,10.675595953804445
2025-03-21,0,149.1343695798611,17.75624925,4.427635542056667
2025-03-22,0,186.88332595833333,17.355554875,7.190183038427222
2025-03-23,0.25,171.05902073263888,17.68124926736111,8.095283437185556
2025-03-24,3.7499999999999996,150.7805501701389,19.145832538194444,5.549393134479444
2025-03-25,4.38,158.9458279236111,17.715624381944444,4.799529903947778
2025-03-26,0,173.3315921875,18.042360232638888,4.141459104361666
2025-03-27,0,173.41811090940766,17.867943616724737,8.140504741961111
2025-03-28,125.369996,128.55034265625,17.248263232638887,6.033328294396666
2025-03-29,0.01,163.72082838541667,16.243402163194443,4.335843077363888
2025-03-30,0,161.94895307638888,16.613193802083334,4.6739901832855555
2025-03-31,0,118.86770329166666,16.83541595138889,5.062083272588333
2025-04-01,16.319999,84.18228852083332,17.357637975694445,6.8331374070677775
2025-04-02,8.889999999999999,47.73263709375,16.858332642361113,8.934914197834999
2025-04-03,200.839994,41.07152622222222,16.634374288194444,13.978098924737221
2025-04-04,406.089989,74.1093401349481,18.033909425605536,9.389621315925814
2025-04-05,0,152.26123997231832,17.03044915916955,5.752551392008889
2025-04-06,69.069994,125.00311992361111,16.559374319444444,8.75605405504611
2025-04-07,14.62,132.63749544097223,16.316666059027778,11.000244143839444
2025-04-08,39.659997,91.76388625,13.61874946875,9.407375403438333
2025-04-09,0,147.83159258333333,13.845832850694444,6.3485272892072215
2025-04-10,0,124.77404492733564,14.544982128027682,4.044267090862777
2025-04-11,4.39,77.72430289930556,15.297221753472222,4.592321946004445
2025-04-12,0.12,142.11666284027777,15.805555041666667,6.2020643447627775
2025-04-13,0,121.57048155902777,16.44131889236111,6.263484295956666
2025-04-14,0.02,82.02708021180555,16.317707805555557,5.293069458989826
2025-04-15,0.01,100.73089905555555,16.942013,10.813284606972221
2025-04-16,48.39,79.30451163541666,16.642360447916666,15.360385113212223
2025-04-17,278.269994,43.61666537152777,16.674304670138888,19.502519013530556
2025-04-18,198.019996,31.849999076388887,17.719791243055557,14.192056360872222
2025-04-19,296.719985,43.45867905902777,18.28645756597222,12.227968068035555
2025-04-20,103.799998,45.780901343749996,17.66562429861111,8.826923241961111
2025-04-21,6.52,82.21985772822299,17.33832668292683,4.703144463452543
2025-04-22,0,133.53610643055555,16.79756879861111,6.488240829703889
2025-04-23,0,137.43506589583333,12.846180013888889,11.652240524418888
2025-04-24,0,117.18124652083333,13.164582965277777,7.3096481443488885
2025-04-25,0.27,71.28541375694444,14.3770031358885,9.754419068821742
2025-04-26,7.06,37.93183264359861,15.080968484429066,7.71213447182948
2025-04-27,97.61,38.45798465972222,16.040971645833334,8.22284788319
2025-04-28,73.949997,71.8749974375,16.547915930555554,7.289399790767222
2025-04-29,199.239997,44.11597060069444,16.675693600694444,14.940569648519444
2025-04-30,236.789993,41.549304291666665,16.295832645833332,10.892927963673888
2025-05-01,0,109.18784362152778,13.030902378472222,8.376060346322777
2025-05-02,0.53,84.22083112847221,12.482985690972223,12.635634566475556
2025-05-03,0,112.9958286736111,12.897569027777777,8.37133575546
